x
672
549
271
94
763
2163
3143
3261
3274
2608
2251
907
709
2242
2769
3136
2386
2002
1801
1357
1168
951
871
812
610
634
585
2352
3342
4095
3472
3368
1803
929
589
1776
2509
3050
2076
1733
910
784
848
106
15
320
521
939
960
2139
2677
3131
2326
2324
1954
353
783
1648
1782
2160
1616
1083
815
848
618
480
99
300
334
228
1650
2571
2529
2271
2061
