x
85
77
221
203
269
320
279
398
402
419
437
499
451
570
541
622
594
720
737
807
874
799
944
883
947
869
944
1008
1010
1040
1205
1082
865
911
987
895
961
906
958
912
827
806
930
801
752
926
863
879
819
775
805
482
778
180
647
643
592
365
464
532
59
1237
169
398
27
125
81
144
176
175
385
351
39
10
83
