x
235
100
0
2
18
102
219
242
258
423
432
496
530
591
690
697
663
733
564
556
560
490
458
390
363
336
304
261
226
154
171
128
89
110
49
31
76
19
16
1
1
0
0
3
5
35
48
42
16
52
49
69
65
50
74
97
121
197
284
454
580
735
879
962
1051
1116
1134
1152
1091
912
960
347
803
731
631
