x
221
162
26
82
48
81
177
251
330
234
464
384
407
447
497
605
710
827
976
953
771
549
533
254
134
52
210
386
722
885
1323
1329
1465
1296
1227
1041
778
571
406
273
143
75
48
178
196
224
289
285
397
459
485
498
511
606
1070
1445
1726
1851
1791
1520
1168
866
593
54
26
224
779
1503
1862
2147
2322
2139
1922
1739
1344
