x
503
533
528
641
478
688
670
663
661
791
772
768
911
815
746
976
944
1072
1142
1136
1138
1173
1409
1221
1179
1501
1472
1392
1355
1518
1521
1391
1712
1900
1699
1839
1413
2064
1975
2068
1711
2235
2259
2305
2256
2877
2542
2464
2896
3413
2739
2750
2870
3205
2611
2642
2617
2688
2677
2672
2582
2575
2128
2723
2383
2401
4095
2642
1455
1197
397
460
128
667
123
