x
310
304
375
390
414
576
592
603
806
834
1023
1105
1115
1293
1251
1411
1453
1553
1585
1577
1411
1477
1457
1433
1311
1323
1243
1114
1087
890
798
706
530
523
405
292
83
13
145
268
717
822
972
1102
1203
1682
1631
1515
2546
2110
2145
2224
2294
1949
2229
2219
2368
2109
1979
1777
1747
1746
1502
1363
1242
1221
1071
1130
919
816
720
547
609
473
419
