x
1559
1463
1424
1490
1302
1360
1147
1178
1033
1111
880
1031
627
774
535
627
631
306
379
278
336
27
176
81
0
232
113
65
0
0
1
41
115
157
263
124
441
213
337
331
458
221
454
118
240
23
167
636
508
337
160
898
732
914
1334
1792
1641
2169
2047
2223
1799
2269
1856
2479
2280
2269
1665
1911
1830
1706
1585
1377
1202
1149
957
