x
48
125
346
431
434
604
586
783
803
865
842
829
905
795
833
742
843
705
598
663
610
554
533
364
304
288
208
48
119
81
70
25
79
38
73
25
114
171
68
127
266
147
176
187
230
258
328
331
336
437
331
325
344
389
311
546
381
509
507
669
720
1031
1297
1373
1665
1642
1723
1685
1936
1710
1914
1595
1425
1623
961
