x
44
138
0
4
82
57
112
57
117
112
0
150
74
84
58
190
203
206
222
39
208
193
263
245
320
371
480
537
570
620
644
528
462
501
567
503
368
133
0
0
139
206
234
283
397
339
412
493
545
655
624
686
606
581
211
435
739
0
644
763
437
48
15
540
166
118
190
207
528
93
72
137
69
387
272
