x
333
144
126
80
121
48
106
176
129
31
78
84
90
16
114
11
16
38
15
80
137
64
211
326
426
416
240
394
123
11
423
32
92
848
228
301
311
108
182
142
269
806
517
627
784
632
791
765
464
446
28
225
576
734
272
655
16
78
37
40
97
64
80
33
71
34
107
102
78
42
42
43
64
58
48
