x
1567
1776
2010
2063
2019
1712
1136
540
113
164
18
128
237
323
384
542
880
842
855
1245
1344
1359
1605
1887
2275
2070
2257
1627
960
149
656
1278
1907
2043
2325
1717
1410
1531
1471
1223
821
522
658
390
442
212
128
211
145
14
1683
86
98
359
765
845
720
825
1185
1331
1385
1063
848
549
98
124
331
406
463
991
1173
974
1664
1334
725
