x
64
80
410
450
238
412
209
438
469
208
215
154
144
101
67
80
360
771
165
596
651
553
532
471
479
389
567
528
60
510
737
815
647
66
94
174
102
338
109
198
270
303
393
593
641
379
354
470
436
346
250
275
267
192
207
351
138
114
102
131
511
90
23
16
13
306
56
645
16
10
6
11
12
23
94
