x
34
121
329
423
624
686
685
775
907
851
1085
849
967
1003
761
641
624
657
589
438
431
368
315
224
134
91
99
77
66
0
22
23
0
76
27
64
48
122
167
464
451
823
935
881
1138
1187
1142
1084
912
807
867
674
422
730
415
368
186
105
30
175
465
788
880
974
1281
1227
1488
1202
1369
1234
1286
714
950
549
394
