x
389
483
379
365
464
432
460
434
322
442
367
422
369
432
373
338
117
170
126
128
157
134
167
154
117
106
152
133
31
63
90
100
135
135
369
180
834
293
155
651
43
230
187
274
196
112
235
306
568
14
365
915
177
367
454
543
320
295
115
467
220
33
476
272
217
240
45
734
267
400
245
416
238
525
202
