x
754
705
656
453
463
239
37
31
17
378
159
203
465
412
353
471
601
549
616
843
875
937
887
1175
958
1122
918
836
707
911
923
679
256
460
263
137
282
64
47
32
85
149
176
101
161
260
282
354
272
247
334
419
488
649
242
324
492
401
418
443
480
510
382
548
490
561
480
558
442
669
1175
1136
1728
1182
1575
