x
587
400
419
222
0
219
289
713
560
636
623
422
675
501
388
353
345
192
304
51
459
0
107
47
86
7
89
148
161
176
0
165
403
547
787
1167
1213
942
910
1057
945
657
832
459
67
167
524
152
1291
1983
1390
1499
1141
1473
1340
1815
1169
1117
400
944
856
1264
359
378
1102
501
416
112
337
469
204
194
304
852
138
