x
296
432
256
237
200
160
170
163
22
256
260
86
36
81
45
176
101
16
18
113
6
18
21
53
79
267
318
528
481
635
657
714
696
686
736
711
689
588
507
490
358
157
17
259
341
784
454
384
506
122
387
379
110
0
64
0
60
147
166
370
170
0
164
68
105
194
171
247
129
359
204
202
129
231
142
