x
1095
1248
1216
1264
1344
1242
1232
1171
1203
1047
1168
995
947
900
883
863
753
603
577
391
400
426
573
337
271
240
261
238
108
0
278
0
0
0
46
129
110
43
131
134
162
134
179
270
427
645
668
213
336
384
372
316
308
566
859
506
879
1460
767
1444
1552
1747
1361
1920
2069
1893
594
1679
1418
1710
1194
1003
1065
906
747
