x
151
333
496
585
677
922
1022
1083
1118
1292
1280
1261
1224
1234
1190
1227
1209
1126
1072
997
944
816
834
656
219
117
59
303
533
839
1142
1408
1708
1944
1904
3120
1717
2163
1600
1401
1104
1306
1217
906
913
752
304
400
129
260
142
64
259
64
133
0
611
115
155
55
363
258
305
281
227
135
222
130
147
64
187
267
267
178
289
