x
1296
1095
855
644
543
425
34
193
282
246
123
84
154
67
79
48
0
0
17
3
3
16
0
23
94
55
64
161
194
114
240
341
354
427
441
477
584
770
903
795
848
958
1038
1274
1085
1215
1305
1345
1247
1552
1650
1200
1799
2382
2522
2191
2206
2374
2848
3771
2923
2959
2960
4061
2668
3630
3435
3536
3478
3564
3578
3763
3440
3274
3456
