x
2404
2401
2279
2054
1689
1470
1014
716
464
285
158
0
0
0
0
0
37
97
123
346
241
304
385
432
500
622
704
799
908
1056
1167
1425
1470
1687
1904
2256
2349
2539
2691
2768
2705
2695
2634
2566
2266
1843
1631
827
291
176
891
1113
1463
1495
1911
1620
2142
2898
2919
3754
3186
3779
4095
3717
3147
2895
2243
2053
1617
921
251
227
85
67
36
