x
139
637
693
221
560
266
173
224
405
0
180
0
842
522
336
382
74
54
656
175
5
146
122
17
41
12
6
0
0
239
290
133
64
336
193
611
526
593
639
761
807
771
969
1431
1051
907
1022
1133
1151
917
1049
1008
1088
1054
973
832
786
734
635
609
603
642
548
544
418
448
554
304
223
71
115
18
30
222
435
