x
214
650
35
91
82
46
252
135
244
196
69
48
625
91
112
303
320
81
682
87
110
208
323
496
247
158
432
881
563
329
47
1228
5
624
38
510
605
705
202
714
678
774
596
716
192
576
669
134
533
592
528
566
985
291
338
402
291
194
582
217
317
340
194
137
410
271
282
254
208
221
192
272
251
315
253
