x
3693
2527
2643
3247
2947
2903
2640
4095
3098
2782
2953
2946
2586
2978
2465
2928
2800
2974
2730
2749
2496
2255
2246
3010
2502
2083
2101
1883
1727
1892
737
911
927
1017
897
721
614
272
163
79
166
235
302
521
603
612
863
908
1023
1245
1008
1168
1483
1470
1462
1631
1618
1663
1838
1743
1794
1737
1805
1911
1926
2017
2128
2135
2175
1766
2183
2098
2205
2099
2185
