x
112
241
865
240
458
214
298
54
186
171
474
0
405
144
637
62
53
423
39
129
239
161
112
319
471
496
838
108
518
638
272
673
601
791
598
555
656
443
811
715
932
640
790
665
637
991
855
885
547
541
718
560
656
334
333
355
274
214
64
21
138
140
227
214
201
578
189
255
349
570
789
634
817
806
874
