x
364
686
258
746
848
126
480
887
335
461
448
366
138
242
0
325
256
1054
839
880
687
702
749
2039
1441
763
1062
902
818
1546
749
587
359
321
134
156
265
165
239
222
98
289
0
33
208
0
17
2
336
21
115
0
0
48
0
235
0
102
0
0
6
16
227
258
415
234
336
487
411
727
608
694
628
469
437
