x
362
477
218
256
567
284
724
570
816
684
907
750
683
834
672
535
536
639
209
857
322
470
427
129
343
300
309
46
91
527
597
631
322
747
1077
1646
846
1219
1253
1243
1293
1318
1227
1088
1270
992
624
900
762
657
362
673
374
378
203
145
524
276
170
121
79
112
71
80
74
73
64
115
126
166
109
207
193
174
240
