x
2443
2327
2206
2161
1874
2146
2087
1559
2165
1233
1054
629
887
777
724
944
692
432
417
267
34
198
1096
101
368
170
112
57
0
0
153
176
414
246
410
358
417
323
195
266
80
352
293
338
543
304
374
534
560
646
733
1212
1117
1225
1187
1377
1519
1189
1202
1166
1301
1031
944
1327
1216
826
631
553
666
554
507
351
241
190
23
