x
354
98
27
262
242
496
882
101
1391
1109
912
590
464
338
1359
48
9
379
640
848
466
1027
759
831
829
772
237
305
11
112
4
7
0
189
287
61
16
124
227
320
379
205
271
102
198
246
208
435
359
497
491
199
0
1093
0
575
394
86
739
710
646
1040
1157
976
852
912
413
123
68
65
176
112
150
258
145
