x
1060
1036
768
741
830
819
508
592
649
598
605
455
375
400
329
173
269
118
97
176
6
55
23
63
242
342
237
224
89
439
602
627
624
555
663
780
827
699
682
894
719
835
624
558
497
579
431
381
375
616
190
311
263
129
97
176
144
79
0
0
57
48
22
16
220
134
165
129
100
193
86
117
130
311
304
