x
48
224
48
189
306
225
0
761
240
112
993
735
205
592
655
880
565
421
524
118
65
68
529
137
546
238
267
368
481
328
128
64
208
102
208
167
442
0
175
142
217
255
279
257
0
246
0
2
50
290
507
571
775
785
779
659
617
306
272
54
189
13
18
209
240
419
317
167
272
256
294
451
405
220
304
