x
453
496
602
630
597
668
1170
1392
1963
2155
2806
1797
1527
1022
802
529
137
71
868
804
1418
1733
2083
2480
1927
1686
1186
878
885
573
262
112
0
65
35
0
119
266
566
341
455
366
480
441
447
528
827
1120
1316
1405
1425
1161
654
609
323
158
3
127
320
575
958
1104
1195
1169
1145
1081
862
639
647
395
177
16
26
31
110
