x
2988
2985
3011
2182
2667
2783
2349
3014
1594
1293
1911
1125
798
332
784
384
438
642
889
179
1214
1742
1609
1051
2211
2416
2155
2846
2944
3144
2837
3728
3960
3246
3333
3902
3777
3689
3955
3733
3839
3836
3125
2944
2653
2384
2314
1891
1431
976
1023
510
375
80
203
143
139
183
86
171
8
23
20
35
0
70
129
151
294
270
272
319
448
283
370
