x
1105
1502
1872
2595
2055
2157
1950
2179
1551
1305
1849
967
716
807
912
418
438
293
15
68
0
35
177
124
49
395
413
161
139
177
29
193
0
146
122
185
206
86
151
323
283
0
559
598
827
1374
1440
1380
1344
1392
1327
1177
1074
821
943
479
738
592
634
430
336
240
112
48
268
362
659
697
709
789
887
765
891
816
813
