x
593
679
247
157
283
78
444
96
80
33
342
1231
464
346
752
19
80
26
476
187
6
113
48
4
213
144
128
238
100
519
519
642
1021
1171
396
1165
481
1075
759
131
49
185
282
192
1104
965
362
701
1214
33
29
26
211
113
49
126
0
256
34
46
239
490
656
1174
1231
1455
1305
1315
760
322
112
234
517
703
1039
