x
752
400
135
496
509
611
320
971
722
876
567
249
295
482
570
714
464
995
1215
1039
61
1136
938
937
944
374
674
415
289
259
151
192
62
165
10
126
239
154
794
318
993
615
598
976
1020
864
877
784
535
768
464
657
623
206
0
192
150
48
181
64
89
821
26
10
100
16
16
172
191
177
213
147
215
249
192
