x
235
448
362
349
377
496
982
366
768
588
659
619
1146
21
737
742
967
876
509
551
735
122
16
378
237
298
123
49
286
58
93
106
48
46
29
239
479
415
374
550
607
733
668
707
713
832
729
882
483
496
500
408
425
240
265
224
150
125
29
0
48
17
19
0
11
0
0
0
0
35
18
48
16
28
0
