x
1840
1933
2160
2192
2352
2277
2211
2326
2138
3215
1781
2317
1966
1658
2131
1935
1930
1561
2170
2288
1406
1759
2235
1419
1578
1121
1831
1074
866
532
866
1152
76
1306
647
541
642
903
464
478
848
290
62
909
890
420
90
1065
80
83
211
64
576
103
189
13
91
18
32
0
98
19
133
125
63
93
240
0
4
136
176
401
259
208
335
