x
558
1303
962
816
856
1008
1216
925
1682
1173
1070
1459
1464
980
1726
1556
946
1588
1674
1715
1808
2075
2061
2334
1741
4095
2483
3201
3161
2513
2373
2581
2872
2768
3078
2690
2261
2235
2013
2045
1479
1456
1438
802
443
213
65
241
653
848
1195
1177
1401
1287
1623
1456
1917
1669
1988
1975
2099
2213
2147
2358
2348
2413
2494
2162
2059
2630
2238
2140
2093
1991
1843
