x
3393
3354
3618
3455
3491
3070
2514
2835
1184
132
660
191
457
115
192
128
112
152
162
195
525
1201
457
246
587
869
912
799
541
1714
1497
1335
1482
2398
2416
2663
3029
3500
3017
3119
2915
2305
2273
1955
1069
479
142
794
1360
1595
1914
2324
2327
2274
3063
3119
2657
3229
3407
2707
2595
2034
1329
1075
271
240
90
223
123
240
0
151
237
375
343
