x
438
78
860
1392
1707
2206
2174
2289
2673
2956
2906
2258
2155
790
599
176
704
192
20
220
44
309
361
158
240
384
355
755
784
1254
1402
1735
2064
2946
2832
2803
2371
2159
1791
978
99
388
1158
1285
1371
1410
2389
1425
1617
2160
1929
2289
1110
567
800
387
87
217
147
400
446
470
1006
811
859
1507
1457
1702
1910
2203
2738
2911
2830
3012
2819
