x
82
131
286
400
355
48
64
66
98
69
71
64
128
153
64
194
448
491
138
87
507
35
836
239
528
139
144
765
430
48
53
765
527
112
62
182
78
338
70
385
144
1043
227
320
612
223
245
275
364
221
423
318
144
359
304
255
393
444
115
304
502
487
400
462
328
720
337
475
523
795
429
277
495
482
435
