x
2367
2205
1841
1309
862
506
579
895
871
867
1263
1225
1383
1237
1318
1641
1358
1447
1053
1166
1487
1216
1501
1237
1723
1328
1493
1863
1657
1834
1632
1728
1590
2312
2907
2306
2750
3071
2182
2689
2611
2333
2525
2665
2674
2880
2734
2926
3215
2667
2749
2416
2192
2026
2094
1510
1387
1258
1061
817
611
730
753
1042
1419
1786
1943
2270
2469
2695
2998
3364
3493
3526
3916
