x
423
183
113
66
256
3
0
192
300
193
913
855
993
1040
1513
1382
1278
971
1738
923
1041
2071
1313
2774
868
682
808
1684
637
150
481
177
219
251
353
128
115
0
99
14
224
176
182
101
20
497
150
64
145
246
303
151
256
338
415
349
235
408
342
352
274
194
270
371
264
384
433
490
634
783
827
899
893
877
770
